label,final,fullnopunc
neutral,man holding surfboard black sand beach,A man is holding a surfboard on the black sand beach
neutral,person ride wakeboard along beach,A person rides on a wakeboard along the beach
neutral,teen practicing skateboard skill,A teen is practicing his skateboard skills
neutral,woman watching child eat lunch,The woman is watching the children eat their lunch
neutral,group asian record multiple video,A group of Asians record multiple videos
neutral,mammal want live others want to,Some mammals want to live and the others dont want them to
neutral,little girl pink shirt ready run wood,A little girl in a pink shirt is ready to run in the woods
neutral,lady shpping,the lady is shpping
neutral,dog outside,The dog is outside
neutral,man know construction worker carpenter,The man didnt know if he was a construction worker or carpenter
neutral,two men mud wrestling,Two men are mud wrestling
neutral,beach,He is at the beach
neutral,man outside,A man is outside
neutral,woman shopping,A woman has been shopping
neutral,woman walk store talking phone,A woman walks through a store talking on her phone
neutral,woman selling vegetable extra cash,A woman selling vegetables for extra cash
neutral,group men,There is a group of men
neutral,collie beach,The collie is at a beach
neutral,men drinking alcohol bar,Men are drinking alcohol at a bar
neutral,two young men dressed,two young men are dressed up
neutral,black lab wait owner throw ball water,A black lab waits for its owner to throw a ball into the water
neutral,performer making music,The performer is making music
neutral,many visitor fun latin celebration,Many visitors have fun at the Latin celebration
neutral,bride groom get marriage picture taken kid look on,Bride and groom get marriage pictures taken while their kids look on
neutral,little boy thowing snowball top snow pile,A little boy thowing a snowball from the top of a snow pile
neutral,posing,they are posing
neutral,man roll cigarette light it,A man rolls a cigarette and lights it
neutral,old man smoking cigar,An old man is smoking a cigar
neutral,man farmer,the man is a farmer
neutral,group people partying large room,A group of people are partying in the large room
neutral,man broke new bike,A man broke his new bike
neutral,lady walking forest,A lady is walking down a forest
neutral,woman running stroller lot,A woman is running with a stroller down a lot
neutral,guy fixing roof fall off,A guy is fixing the roof and falls off
neutral,two girl pose,Two girls are doing the same pose
neutral,three men dancer,three men are a dancer
neutral,two dog hate other,The two dogs hate each other
neutral,man practicing surf,The man is practicing how to surf
neutral,two girl playing game trampoline,Two girls are playing a game on the trampoline
neutral,girl playing,A girl is playing
neutral,canoe come untied dock drifting,A canoe has come untied from the dock and is drifting
neutral,family visit zoo,A family visits the zoo
neutral,guy taking rest working,Some guys are taking a rest from working
neutral,men laughing u losing cold war,The men are laughing about the us losing the cold war
neutral,two people ocean,Two people are in the ocean
neutral,child beach,The child is at the beach
neutral,giant wave splash beach,A giant wave splashes the beach
neutral,men saluting superior respect,Some men are saluting their superior out of respect
neutral,three friend standing top ski mountain,Three friends standing on top of a ski mountain
neutral,couple displaying affection,The couple is displaying affection
neutral,person number shirt,A person has a number on his shirt
neutral,ice hockey player wait make move,An ice hockey player waits to make his move
neutral,people put show,People put on a show
neutral,two people wonder christmas tree got inside house middle july,Two people wonder how a Christmas tree got inside their house in the middle of July
neutral,many sleeping rugby ball,A many sleeping with his rugby ball
neutral,three men talking phone,Three of the men are talking on their phones
neutral,two dog fighting toy front crowd,Two dogs fighting over a toy in front of a crowd
neutral,man clearing driveway,The man is clearing his driveway
neutral,dog sitting,The dog is sitting
neutral,man protest something believe in,The man protests in something he doesnt believe in
neutral,dog meadow,The dogs are in a meadow
neutral,man sitting sailor suit,A man is sitting in his sailor suit
neutral,man using hand,A man is using his hands
neutral,woman american,The woman is American
neutral,man riding bike,A man is riding his bike
neutral,man hobby,A man is doing his hobby
neutral,animal indoors,The animal is indoors
neutral,dog enjoying himself,The dog is enjoying himself
neutral,woman stand business,A woman stands by a business
neutral,people stand front new display,People stand in front of the new display
neutral,child us imagination,A child uses their imagination
neutral,man getting face shaved party,A man is getting his face shaved for his party
neutral,friend retire home going farmer market,The friends retire home after going to the farmers market
neutral,basket weaver teaching class fair,A basket weaver teaching a class at the fair
neutral,young lady play outside,a young lady plays outside
neutral,rugby team play match beach,A rugby team plays a match at the beach
neutral,dancer breath fire crowd,A dancer about to breath fire out before the crowd
neutral,long jumper try beat person him performed well recently,A long jumper tries to beat the person before him but he hasnt performed well recently
neutral,many people led desert back camel,Many people are being led through the desert on the backs on camels
neutral,woman swimming,There is a woman swimming
neutral,man took fishing trip,A man took a fishing trip
neutral,man making repair,The man is making repairs
neutral,cap yankee cap,The cap is a Yankee cap
neutral,class holding hand,The class is holding hands
neutral,people admiring car,People are admiring the car
neutral,woman unknowing recorded man,A woman is unknowing being recorded by a man
neutral,man taking woman date,A man is taking a woman on a date
neutral,three student studying test,Three students are studying for a test
neutral,construction worker looking outside,A construction worker is looking outside
neutral,police officer wearing large helmet,A police officer is wearing a large helmet
neutral,group woman dance floor decorated bamboo,A group of women on the dance floor decorated with bamboo
neutral,man artist,The man is an artist
neutral,boy happily watch acrobat jumping stage,A boy happily watches an acrobat jumping on a stage
neutral,teenager tight jean speaking guy middle road,A teenager in tight jeans is speaking to a guy in the middle of the road
neutral,two woman sitting near green plant,Two women are sitting near to green plants
neutral,man entertaining outdoors,There is a man entertaining outdoors
neutral,child playing machine gun,The children are playing with machine guns
neutral,girl fake smile brush teeth,A girl fakes a smile to brush her teeth
neutral,photographer angered bike rider somehow,The photographer has angered that bike rider somehow
neutral,group scientist examining bald man shaking head,A group of scientists are examining a bald man while shaking their heads
neutral,person start climb mountain get dark,A person starts to climb down the mountain before it gets too dark
neutral,cold snowy outside,It is cold and snowy outside
neutral,couple sit next bike,a couple sit next to their bikes
neutral,daytime,It is daytime
neutral,clown entertain,The clown is there to entertain
neutral,woman got married,A woman got married
neutral,basketball player taking foul shot,The basketball player is taking a foul shot
neutral,several young model leather coat boot giving cameraman good parade,Several young models in leather coats and boots are giving the cameramen a very good parade
neutral,star walking past paparazzis getting award building,Some stars are walking past the paparazzis and getting into an awards building
neutral,person embrace cold,A person embraces the cold
neutral,person enjoying water,A person enjoying the waters
neutral,wearing sunscreen,He is wearing sunscreen
neutral,big person shirt,A big person in a shirt
neutral,man something outside,A man is doing something outside
neutral,woman attempting eating competition festival,A woman is attempting an eating competition at a festival
neutral,man skiing warm day,A man is skiing on a warm day
neutral,people eybrows,The people have eybrows
neutral,blue jacketed boy speeding street,A blue jacketed boy is speeding down the street
neutral,man fishing boat,A man is fishing on a boat
neutral,men talking catching fish,Men talking while catching fish
neutral,woman dressed nicely,The women are dressed nicely
neutral,photo shoot,They are at a photo shoot
neutral,worker working building,A worker is working on a building
neutral,boy singing,A boy is singing
neutral,two well dressed boy sit red carpet floor inside home,Two well dressed boys sit on a red carpet floor inside of a home
neutral,teenager sitting think bit,The teenager is sitting down to think for a bit
neutral,man beard,The man has a beard
neutral,turtle walking across grass,The turtles are walking across the grass
neutral,woman store shopping,A woman in a store is shopping
neutral,member army walk dog,A member of the army walks his dog
neutral,four people sitting near ocean,Four people sitting near the ocean
neutral,woman adjusting time watch,A woman is adjusting the time on her watch
neutral,two happy girl get picture taken,Two happy girls get their pictures taken
neutral,building old,The building is old
neutral,old lady walking,The old lady was walking
neutral,group teen laundromat folding clothes,Group of teens are at a laundromat folding clothes
neutral,skateboarder jumping sitting,A skateboarder is jumping while the other is sitting
neutral,man play trombone sidewalk,A man plays the trombone on the sidewalk
neutral,marching crowd go street,A marching crowd goes down the street
neutral,old man inspecting process looming,An old man inspecting the process of looming
neutral,woman sunshine,A woman is in the sunshine
neutral,woman reading outside,A woman is reading outside
neutral,pair stripper dance,A pair of strippers do a dance
neutral,two player struggling get ball,Two players struggling to get the ball
neutral,cyclist fall windy road,The cyclist falls down the windy road
neutral,gentleman window shop,Gentleman window shops
neutral,well dressed looter,Well dressed looter
neutral,two men laying brick,Two men are laying bricks
neutral,brown dog looking intently bull side,The brown dog was looking intently at the bull on the other side
neutral,person cozy,The person is cozy
neutral,person sitting floor,The person is sitting on the floor
neutral,one lady look product another look product phone,one lady looks at a product while another looks the product up on her phone
neutral,two instructor teaching small class five fly helicopter,Two instructors are teaching a small class of five how to fly a helicopter
neutral,man outside,The man is outside
neutral,dog outdoors,A dog is outdoors
neutral,daring man surf,A daring man in the surf
neutral,man eats doughnut coffee,A man eats a doughnut with his coffee
neutral,man hair,A man has hair
neutral,somebody riding bike nature trail,Somebody is riding a bike on the nature trail
neutral,three african american men work together food industry,Three African American men work together in the food industry
neutral,four men sitting shade bright glare sun,Four men are sitting in the shade under the bright glare of the sun
neutral,teenager made hole-in-one playing golf,The teenager has just made a hole-in-one while playing golf
neutral,woman playing,women playing
neutral,hungover man drive boat work,The hungover man drives his boat to work
neutral,kid holding soda walking park,A kid is holding a soda can and walking through the park
neutral,man outdoors,The man is outdoors
neutral,man pant on,The man has pants on
neutral,boy attending event,A boy is attending an event
neutral,older building,An older building
neutral,two woman bikini flirting guy,Two women in bikinis are flirting with guys
neutral,person bowled strike,A person just bowled a strike
neutral,man performer,The man is a performer
neutral,man glass looking drinking glass,A man with glasses is looking at drinking glasses
neutral,man bringing ice cream cone another person,The man is bringing the ice cream cone to another person
neutral,four kid waiting line bus,Four kids are waiting in line for the bus
neutral,woman young girl celebrating together,A woman and young girl celebrating together
neutral,firefighter cant enter building,The firefighter cant enter the building
neutral,men standing parking garage,The men are standing in a parking garage
neutral,pet galloping street,Pets galloping down the street
neutral,accordion player highly skilled,The accordion player is highly skilled
neutral,ornate church contains chatting people,The ornate church contains chatting people
neutral,statue behind person,There is a statue behind a person
neutral,man reading grandson,The man is reading to his grandson
neutral,man boy bedroom,The man and boy are in a bedroom
neutral,woman dark skin,A woman has dark skin
neutral,people spending day beach,People are spending a day at the beach
neutral,people rest climbing mountain,People rest while climbing a mountain
neutral,woman giving speech interested crowd,A woman is giving a speech to an interested crowd
neutral,older looking couple glancing glass window busy restaurant,An older looking couple is glancing through a glass window of a busy restaurant
neutral,old man work,An old man works
neutral,theme photo red,The theme of the photo is red
neutral,everything photo red colored,Everything in the photo is red colored
neutral,kangaroo want leave,The kangaroo wants to leave
neutral,making donation,She is making a donation
neutral,couple hang beach,A couple hang out on the beach
neutral,woman 5k race,A woman just won a 5k race
neutral,bunch people hanging park middle class,A bunch of people are hanging out in the park in the middle of classes
neutral,man long hair,The man has long hair
neutral,five girl wearing different colored dress,Five girls are wearing different colored dresses
neutral,young woman make meal,The young woman makes a meal
neutral,one wrestler wearing green,One wrestler is wearing green
neutral,woman lot stress,The woman is under a lot of stress
neutral,man resting outside,A man resting outside
neutral,man tortured people,A man is being tortured by other people
neutral,man acquiring information,A man is acquiring information
neutral,man teaching climb,A man is teaching himself how to climb
neutral,man care much health,The man doesnt care much about his health
neutral,two boy helping parent shop,Two boys are helping their parents shop
neutral,boy walking street,A boy is walking on the street
neutral,raft filled 6 female,The raft is filled with 6 females
neutral,men standing total darkness,The men are standing in total darkness
neutral,people watching sideline cheer,The people watching from the sidelines cheer
neutral,two old woman sat near scenery enjoyed,Two old women sat near the scenery that they enjoyed
neutral,man sister party,A man is at his sisters party
neutral,man competes long distance run,A man competes in a long distance run
neutral,two people shielded paperback,Two people are shielded by paperbacks
neutral,dog running ball mouth,The dog is running with a ball in its mouth
neutral,animal walking forest,The animal is walking through a forest
neutral,officer driving street,An officer driving down a street
neutral,two train different size following side side going opposing direction,Two trains of different sizes but following each other side by side going to opposing directions
neutral,man taking picture school whale hawaii,A man is taking a picture of a school of whales in Hawaii
neutral,man working indoors,A man is working indoors
neutral,man mad woman,A man is mad at the woman
neutral,girl following parent wheelchair,A girl is following her parents on a wheelchair
neutral,girl hit ball coach,The girl hits the ball to her coach
neutral,man performed front house,The man performed in front of his own house
neutral,girl play park,girl plays in park
neutral,older man toddler playfully splash water,A older man and toddler playfully splash each other while in water
neutral,man 100 year old,The man is 100 years old
neutral,men preparing siege castle,The men are preparing to siege a castle
neutral,woman wearing black short,The woman is wearing black shorts
neutral,taxi driver gray hair next green yellow taxi,A taxi driver with gray hair next to a green and yellow taxi
neutral,couple young people hanging out,A couple of young people hanging out
neutral,john mccain talking politics,John McCain is talking about politics
neutral,three people enjoying great outdoors,Three people enjoying the great outdoors
neutral,two people standing,Two people standing
neutral,man parachute cliff scenic view,Man parachutes off a cliff with a scenic view
neutral,two sister hugging seeing age,Two sisters are hugging after not seeing each other in ages
neutral,people listening mariachi music,People are listening to mariachi music
neutral,people gone wood training,Some people have gone to the woods for training
neutral,woman bowling alley,A woman is in a bowling alley
neutral,two elderly men cat calling woman,Two elderly men cat calling at a woman
neutral,snowy outside,It is snowy outside
neutral,samoyads wrestling,The Samoyads are wrestling
neutral,boy lost pacifier,The boy lost his pacifier
neutral,boy thinking outside,A boy is thinking outside
neutral,dog attacked gator,A dog is about to be attacked by a gator
neutral,animal bit owner,An animal bit its owner
neutral,log firewood,The log is for firewood
neutral,boy trick,The boy is doing a trick
neutral,swimming,They have been swimming
neutral,guy looking job,The guy is looking for a job
neutral,family mall,A family is at the mall
neutral,dog playing grass,Some dogs playing in grass
neutral,woman long day,The woman had a long day
neutral,kid enjoying cold weather,Kids are enjoying the cold weather
neutral,woman fishing ocean,The woman has been fishing in the ocean
neutral,man climbing rope get top,The man climbing a rope to get to the top
neutral,girl sitting dirty water snake skin hand,A girl is sitting in dirty water with a snakes skin in her hands
neutral,trolley taking people work school,A trolley taking people to work and school
neutral,football game played,A football game is being played
neutral,two men sitting restaurant patio,Two men are sitting on the restaurant patio
neutral,men eat lot food soon,The men here will eat a lot of food soon
neutral,painter watercolor painting,A painter is doing a watercolor painting
neutral,woman party,the woman is at a party
neutral,man carrying daughter head,A man is carrying his daughter above his head
neutral,man skateboard waiting plane,The man with the skateboard is waiting for a plane
neutral,people celebrating father birthday local restaurant,The people are celebrating their fathers birthday at a local restaurant
neutral,two girl hiding behind wall,Two girls hiding behind a wall
neutral,person rest seat,A person rests on seat
neutral,woman gray shirt looking onward,A woman in a gray shirt looking onward
neutral,traffic busy,The traffic is busy
neutral,two kid happily jiving dance floor,Two kids happily jiving on the dance floor
neutral,two kid jiving dance floor,Two kids jiving on the dance floor
neutral,soccer player play outside,Soccer players play outside
neutral,somebody saw something sky,somebody saw something in the sky
neutral,one saw rainbow sky,no one saw the rainbow in the sky
neutral,animal forced stand still snow,Some animals are forced to stand still in snow
neutral,man selling halal meat food cart smiling camera,The man selling halal meat in his food cart is smiling at the camera
neutral,boy basketball court,The boy is on a basketball court
neutral,boy collapse top sand castle built,A boy collapses on top of the sand castle he just built
neutral,child together,The children there together
neutral,child go slide,The child will go down the slide
neutral,woman withdrawing money,The woman is withdrawing money
neutral,animal outdoors,An animal is outdoors
neutral,construction done road,Construction is being done on the road
neutral,boy soccer team,The boy is on a soccer team
neutral,guy playing shirt v skin,Guys are playing shirts vs skins
neutral,young man resting,A young man is resting
neutral,kid cage,Kids are in a cage
neutral,people walking train station,Some people are walking to the train station
neutral,deal found flea market,The deals can be found at flea markets
neutral,tourist stood railing looking city,The tourists stood at the railing looking down at the city
neutral,dog want play,The dog wants to play
neutral,man watching son playing swingset,A man is watching his son playing on the swingset
neutral,girl playing outside swing,A girl is playing outside on a swing
neutral,person riding brown horse,The person is riding a brown horse
neutral,young girl chasing duck bread hand brick other,A young girl chasing a duck with bread in her hands and a brick in the other
neutral,young man dressed yellow tie dancing party,The young man dressed with a yellow tie is dancing at a party
neutral,boy riding store get candy,A boy is riding to the store to get some candy
neutral,woman modeling wedding dress,The woman is modeling a wedding dress
neutral,guy pant shirt wearing face mask breath fool around fire,A guy in pants and shirt wearing a face mask to breath through fools around with a fire
neutral,man friendly,The man is friendly
neutral,child enjoying nature,Children enjoying nature
neutral,child crossing stream forest,Children crossing stream in forest
neutral,group girl shake pom pom,A group of girls shake pom poms
neutral,woman man block entire sidewalk,A woman and a man block the entire sidewalk
neutral,child party,A child at a party
neutral,busker wearing hat,A busker is wearing a hat
neutral,girl dancing anothe man take photo,A girl is dancing and anothe man take a photo
