label,final,fullnopunc
entailment,man room,A man is in a room
entailment,woman dog enjoy time together,A woman and a dog enjoy time together
entailment,young man perfoming good skill skateboard sidewalk metropolitan area,A young man is perfoming a good skill on a skateboard on the sidewalk in a metropolitan area
entailment,guy performing skill skateboard sidewalk metropolitan area,There is a guy performing a skill on a skateboard on the sidewalk in a metropolitan area
entailment,man flip skateboard cement surface,a man flips his skateboard on a cement surface
entailment,man skateboarding trick cement surface,a man does a skateboarding trick on a cement surface
entailment,daddy taught,daddy taught her
entailment,boy skateboard,A boy on a skateboard
entailment,three people,There are three people
entailment,person skateboard preparing trick,A person with a skateboard is preparing to do tricks
entailment,lady point,A lady points
entailment,woman walking outside,The woman is walking outside
entailment,man playing instrument,There is a man playing an instrument
entailment,bridge train track across it,The bridge had train tracks across it
entailment,man black suit standing next man blue outfit,A man in a black suit is standing next to a man in a blue outfit
entailment,people exercising outside,Some people are exercising outside
entailment,people outside,People are outside
entailment,two men wearing hula grass skirt,The two men are wearing hula grass skirts
entailment,time square place,Times Square is a place
entailment,group people wait line,A group of people wait in a line
entailment,man surfing water,A man surfing on the water
entailment,two men toy,Two men with a toy
entailment,man boat,The man is in a boat
entailment,man leaning tree,A man leaning on a tree
entailment,truck driving,A truck driving
entailment,man sitting crisscross,A man is sitting crisscross
entailment,two dog running,two dogs are running
entailment,people wearing scrub,There are people wearing scrubs
entailment,chef near kitchen,A chef is near a kitchen
entailment,man sweeping,The man is sweeping
entailment,woman fix display shelf,A woman fixes a display shelf
entailment,men upright stage,Men are upright on a stage
entailment,man slicing coconut next stump,A man slicing coconut next to a stump
entailment,young lady sitting table,A young lady is sitting at a table
entailment,boy wearing clothes,A boy is wearing clothes
entailment,lot people standing near other,There is a lot of people standing near each other
entailment,person skating,A person is skating
entailment,4 older woman walking,4 older woman are walking
entailment,man sitting down,A man is sitting down
entailment,people dressed japanese clothing walk courtyard,People dressed in Japanese clothing walk through a courtyard
entailment,man face painted,The man has his face painted
entailment,man sitting sign,A man sitting with a sign
entailment,photo taken man baby girl,A photo is being taken of a man and a baby girl
entailment,two people walking toward brick building colorful mural outside,Two people walking toward a brick building with a colorful mural outside
entailment,boy run across road front abandoned building,A boy runs across a road in front of an abandoned building
entailment,boy running infront building,A boy is running infront of a building
entailment,child indoors,Children are indoors
entailment,boy place learning,Boys are in a place of learning
entailment,three woman running,Three women are running
entailment,man holding picture small dog painting small dog near life size white canvas,A man holding a picture of a small dog is painting a small dog in near life size on a white canvas
entailment,gentleman chest hair wrangle way toilet seat,A gentleman with no chest hair wrangles his way through a toilet seat
entailment,contortionist fit head arm toilet seat,A contortionist fits his head and arms through a toilet seat
entailment,person walk along soda hand,A person walks along with a can of soda in his hand
entailment,men trying push car snow,There are men trying to push a car in snow
entailment,two child wet,Two children are wet
entailment,woman stage,The women are on stage
entailment,man making pottery,A man is making pottery
entailment,child play outdoors,A child plays outdoors
entailment,man sitting top mountain,A man sitting on top of a mountain
entailment,crowd people taking picture outside,A crowd of people are taking a picture outside
entailment,woman taking picture,A woman is taking a picture
entailment,clothed child shower,A clothed child is in the shower
entailment,two men waterfall,Two men are under a waterfall
entailment,hose used,The hose is being used
entailment,man spraying water concrete,A man is spraying water on concrete
entailment,woman white shirt on,The woman has a white shirt on
entailment,woman holding purse,The woman is holding a purse
entailment,moving walkway group men riding it,A moving walkway has a group of men riding on it
entailment,group people airport,There is a group of people at the airport
entailment,person situated near mountain,A person is situated near a mountain
entailment,kid sit front computer,The kids sit in front of computers
entailment,two men next other,Two men are next to each other
entailment,person walk cafe,A person walks by a cafe
entailment,lady holding object contain item behind fruit,A lady is holding an object to contain items while she is behind fruit
entailment,player chasing ball,There are some players chasing a ball
entailment,man sitting floor picture around him,A man sitting on the floor with pictures around him
entailment,man sitting floor photograph around him,A man sitting on the floor with photographs around him
entailment,woman checking paper,A woman is checking out papers
entailment,class mostly female watched presentation,The class of mostly females watched a presentation
entailment,swimmer swimming,A swimmer is swimming
entailment,band playing,The band is playing
entailment,three woman sit together,Three women sit together
entailment,musician playing instrument venue,Musicians are playing their instruments at a venue
entailment,woman performs crowd,A woman performs for the crowd
entailment,woman street performer,The woman is a street performer
entailment,astronaut training underwater,An astronaut training underwater
entailment,human working,A human working
entailment,guy rock skateboard,The guy is on a rock with a skateboard
entailment,skateboarder near rock,The skateboarder is near a rock
entailment,ledge made hard substance,The ledge is made of a hard substance
entailment,player playing rugby,The players are playing rugby
entailment,woman sitting chair,A woman is sitting in a chair
entailment,people watch men kilt,people watch men in kilts
entailment,person threw pole,A person threw a pole
entailment,kid sightseeing,Kids are sightseeing
entailment,woman cry,A woman is crying
entailment,woman wielding nun-chucks,Women are wielding nun-chucks
entailment,roller coaster ride filled people,The roller coaster ride is filled with people
entailment,kid playing soccer,The kids are playing soccer
entailment,light show,There is a light show
entailment,football player holding ball,A football player is holding a ball
entailment,one woman picture,There is one woman in this picture
entailment,group people standing around smile face background people handmade sign,A group of people are standing around with smiles are their faces and in the background are more people and handmade signs
entailment,group people standing around smiling,There is a group of people standing around and smiling
entailment,boy standing sand,A boy is standing in sand
entailment,three woman talking woman motorcyle,Three women are talking and there is a woman on a motorcyle
entailment,man house,A man is in his house
entailment,officer outside,The officers are outside
entailment,food prepared served,Food is being prepared and served
entailment,man surf,a man surfs
entailment,man windsurfing ocean,The man is windsurfing on the ocean
entailment,crowd watching people dance,A crowd is watching people dance
entailment,person using look fax machine,A person is using what looks to be a fax machine
entailment,young kid smiling,A young kid is smiling
entailment,asian man transport group bag,An Asian man transports a group of bags
entailment,man practicing religion,A man is practicing his religion
entailment,band playing music,The band is playing music
entailment,two people climbing something,Two people are climbing something
entailment,two people occupied different content,Two people are occupied with different content
entailment,man sweep,a man sweeps
entailment,saleswoman market,A saleswoman in a market
entailment,two people outdoors,Two people outdoors
entailment,boy pool,Boy in a pool
entailment,people walking dirt,The people are walking in the dirt
entailment,men working,The men are working
entailment,man crowd wearing hat backwards,A man in the crowd is wearing his hat backwards
entailment,fat woman wearing shirt,A fat woman is wearing a shirt
entailment,man swimming indoor pool,A man is swimming in an indoor pool
entailment,man cutting wood,A man is cutting wood
entailment,man crutch outside,An man on crutches is outside
entailment,two people work outside,Two people work outside
entailment,two men work outdoors,Two men work outdoors
entailment,cowboy riding bronco outside,A cowboy is riding a bronco outside
entailment,young man guitar player,The young man is a guitar player
entailment,old man smile front soda can,An old man smiles in front of soda cans
entailment,toddler little girl blowing bubble,A toddler and little girl are blowing bubbles
entailment,two men standing near idling bulldozer,Two men are standing near an idling bulldozer
entailment,two soccer player,There are two soccer players
entailment,old man talking,a old man was talking
entailment,musician performing,the musician is performing
entailment,man staring distance,Man staring off into the distance
entailment,man follows walk along outside,The man and his follows walk along outside
entailment,dog run grass,A dog runs in the grass
entailment,male engaging something acrobatic,A male is engaging in something acrobatic
entailment,man standing hand,A man is standing on his hands
entailment,girl sitting beach,The girl is sitting on the beach
entailment,man near desk computer,A man is near a desk and a computer
entailment,bicycle ridden,a bicycle is being ridden
entailment,rollderblader using rail,The rollderblader is using the rail
entailment,boy playing rock,A boy is playing on rocks
entailment,man cutting ice,The man is cutting through ice
entailment,animal outdoors,There are animals outdoors
entailment,male clothes outside walking street,A male has clothes on and is outside walking down the street
entailment,two woman amused,The two women are amused
entailment,woman setting camera tripod,A woman is setting up a camera on a tripod
entailment,person outdoors,The person is outdoors
entailment,man making crude gesture,The man is making a crude gesture
entailment,dog cow outside,A dog and cow are outside
entailment,young man grilling food,A young man is grilling food
entailment,people checking reflection,People checking out their reflection
entailment,kid wagon,A kid is in a wagon
entailment,two girl wearing blue shirt,Two girls are wearing blue shirts
entailment,four people pose outdoor photo,Four people pose for an outdoor photo
entailment,female outside standing,A female is outside standing
entailment,3 people blindfold,there are 3 people with blindfolds
entailment,machine take architecture man spray water it,A machine takes down architecture as a man sprays water on it
entailment,demolition vehicle operated,The demolition vehicle is being operated
entailment,girl eats bench near stroller,a girl eats on a bench near a stroller
entailment,one person working edible building,More than one person is working on edible buildings
entailment,people sitting,People are sitting
entailment,woman active,a woman is active
entailment,woman watching parade,Women are watching a parade
entailment,woman looking phtographer,A woman is looking at a phtographer
entailment,kid front tree,the kid is in front of the tree
entailment,man relaxed clothing lounging chair watching tv,Man in relaxed clothing lounging in a chair watching tv
entailment,boy outside playing,A boy is outside playing
entailment,woman jogging park,A woman jogging in a park
entailment,hockey player standing ice rink,Hockey players are standing on the ice rink
entailment,people rushing get work,People rushing to get to work
entailment,lady us camera,A lady uses a camera
entailment,man going play baseball,A man is going to play baseball
entailment,woman ride scooter street,the women rides a scooter down the street
entailment,woman wearing shirt,A woman is wearing a shirt
entailment,person holding tennis racket,A person is holding a tennis racket
entailment,restaurant open night,The restaurant is open at night
entailment,guy sweatshirt us power saw,the guy in the sweatshirt uses the power saw
entailment,lady run wearing red black,a lady runs wearing red and black
entailment,people drink beverage,People drink a beverage
entailment,multiple people present,There are multiple people present
entailment,group celebrating 4th july,A group are celebrating the 4th of July
entailment,woman playing sport,Some women are playing a sport
entailment,two men cultural garb playing drum among crowd,Two men in cultural garb are playing drums among a crowd
entailment,two men cultural garb play drum crowd,Two men in cultural garb play the drums for a crowd
entailment,two dog outside,The two dogs are outside
entailment,man child look something,A man and a child look at something
entailment,person windsurfing,A person is windsurfing
entailment,people taking break activity,People are taking a break from their activities
entailment,man stand tip toe front two people,A man stands on his tip toes in front of two people
entailment,woman walking past brick wall,A woman is walking past a brick wall
entailment,group people turning car,A group of people are turning over a car
entailment,woman wearing apron,A woman is wearing an apron
entailment,two people drinking,Two people are drinking
entailment,girl pushing scooter,A girl is pushing a scooter
entailment,child sits next storm drain,A child sits next to a storm drain
entailment,man playing instrument,A man is playing an instrument
entailment,people walking outside,People walking outside
entailment,woman wakeboarding,A woman is wakeboarding
entailment,right leg brace,The right leg is in a brace
entailment,girl jumping,The girl is jumping
entailment,boy swinging,boy swinging
entailment,woman pick flower bucket,A woman picks a flower out of a bucket
entailment,mass people moving way,A mass of people moving the same way
entailment,bmx rider riding two wheeled vehicle,The BMX rider is riding a two wheeled vehicle
entailment,group construction worker taking break,A group of construction workers is taking a break
entailment,two young people sit black chair happily,Two young people sit in a black chair happily
entailment,two people sign copy book,Two people sign copies of books
entailment,two worker working,Two workers are working
entailment,man stand construction site,a man stands in a construction site
entailment,dog chasing ball,The dogs are chasing a ball
entailment,person surrounded spring tree,A person surrounded by spring trees
entailment,man alone park,a man alone in the park
entailment,person outside,There is a person outside
entailment,two small child walk outdoors,Two small children walk outdoors
entailment,kid walking field,Kids are walking in a field
entailment,people riding bicycle,Some people are riding bicycles
entailment,man long red hair,A man has long red hair
entailment,two skateboarder race,Two skateboarders race
entailment,woman smiling,A woman is smiling
entailment,biker close fountain,A biker is close to the fountain
entailment,woman holding stuffed animal,A woman is holding a stuffed animal
entailment,human trumpet,A human with a trumpet
entailment,fighter jet plane moving,The fighter jet plane is not moving
entailment,couple going kiss,A couple is going to kiss
entailment,ballerina leg lifted behind her,The ballerinas leg is lifted behind her
entailment,man black hat swinging child,A man in a black hat is swinging with some children
entailment,woman sitting,The woman is sitting
entailment,train conductor standing door,A train conductor is standing in a door
entailment,group dog racingon track,A group of dogs are racingon a track
entailment,costume worn performer,A costume is being worn by a performer
entailment,people outdoors,People are outdoors
entailment,young white girl outdoors,The young white girl is outdoors
entailment,truck side,A truck is on its side
entailment,man outdoors walking,The man is outdoors walking
entailment,woman sound emanting mouth,The woman has sounds emanting from her mouth
entailment,four clothed child relaxing room,Four clothed children relaxing in a room
entailment,man handling book sitting chair,Man handling books while sitting in chair
entailment,motorcycle rider riding bump,Motorcycle rider riding over a bump
entailment,two men sitting down,Two men are sitting down
entailment,five individual near building,There are five individuals near a building
entailment,boy running outside,A boy is running outside
entailment,two people riding bike outside,Two people are riding on bikes outside
entailment,child eating,Children are eating
entailment,woman skiing,A woman is skiing
entailment,woman red jacket sunglass smile camera,A woman in a red jacket and sunglasses smiles at the camera
entailment,dog,There are dogs
entailment,two group dog loose,There are two groups of dogs some are loose
entailment,two men wrestle uniform,Two men wrestle in uniform
entailment,student inside museum,Students are inside of a museum
entailment,two police vehicle photo,There are two police vehicles in the photo
entailment,group swimmer jumping water,A group of swimmers are jumping into water
entailment,two boy bed,Two boys in bed
entailment,two men worker gear large ship machinery,two men in workers gear are on a large ship with machinery
entailment,fan sporting event,There are fans at a sporting event
entailment,chef dicing fish knife,The chef is dicing fish with his knife
entailment,woman playing instrument,A woman is playing her instrument
entailment,man rock climbing,A man rock climbing
entailment,two police officer yellow reflective jacket standing shopping zone,Two police officers in yellow reflective jackets are standing in a shopping zone
entailment,bridge wood,The bridge is wood
entailment,woman make-up body,the woman has make-up on her body
entailment,three men dressed suit,Three men are dressed in suits
entailment,couple cop keep eye parking lot,A couple cops keep an eye on the parking lot
entailment,snowboarder performing trick,A snowboarder is performing tricks
entailment,snowboarder grinding rail,The snowboarder is grinding a rail
entailment,female sitting,The females are sitting
entailment,4 female human moving,There are 4 female humans who are moving
entailment,group people,there are a group of people
entailment,man step photographed girl,A man on the steps is being photographed by a girl
entailment,people looking outside,People are looking outside
entailment,boy playing toy,The boy is playing with toys
entailment,man outside,The man is outside
entailment,woman wearing dress,The woman is wearing a dress
entailment,two dog playing together,Two dogs are playing together
entailment,people indoors,People are indoors
entailment,five total people near table object it,Five total people are near a table with objects on it
entailment,woman laundry,A woman is doing laundry
entailment,two bear looking mouth open,Two bears are looking at each other with mouths open
entailment,man currently competing,The man is currently competing
entailment,child water,The children are in the water
entailment,rider air,The rider is in the air
entailment,man playing guitar outside,A man is playing a guitar outside
entailment,guy riding skateboard,A guy riding a skateboard
entailment,person driving front people,A person is driving in front of other people
entailment,group old people outdoors playing music,A group of old people are outdoors playing music
entailment,kid flower,A kid and some flowers
entailment,dog mouth open,A dog has its mouth open
entailment,girl holding bib,A girl is holding a bib
entailment,people boarding disembarking boat,people are boarding and disembarking some boats
entailment,people standing outside house,People standing outside of a house
entailment,dog large,The dog is large
entailment,bike rider wearing racing gear pedal bike past fence,A bike rider wearing racing gear pedals a bike past the fence
entailment,man office,the man is in an office
entailment,male least one prosthetic leg,The male has at least one prosthetic leg
entailment,man skate outside,A man skates outside
entailment,two woman tank top drinking,Two women in tank tops drinking
entailment,group people care stadium sitting in,A group of people doesnt care about the stadium they are sitting in
entailment,person hat,A person with a hat
entailment,young men working outside,The young men are working outside
entailment,two men emptying barrel,Two men are emptying a barrel
entailment,man look mysterious,A man looks mysterious
entailment,man seated,a man is seated
entailment,person ride skateboard,A person rides a skateboard
entailment,three men holding hand,Three men are holding hands
entailment,country road walker wearing green,The country road has a walker wearing green
entailment,runner posing picture,The runner is posing for a picture
entailment,surface earth visible,The surface of the earth is visible
entailment,two female holding other,Two females holding each other
entailment,man front water,A man is in front of water
entailment,one man picture outside,There is one man in this picture and he is outside
entailment,sky blue single puffy cloud,The sky is blue with a single puffy cloud
entailment,people making music together,People are making music together
entailment,child looking,Some children are looking
entailment,child looking lady stand,Some children are looking while some ladies stand
entailment,boy standing near water fountain,The boy is standing near a water fountain
entailment,red blue car racing finish line,The red and blue cars are racing for the finish line
entailment,two car racing,Two cars are racing
entailment,person green backpack,There is a person with a green backpack
entailment,woman talking someone,A woman talking to someone
entailment,people outside kneeling,Some people are outside kneeling
entailment,man racing dirt track,A man racing on a dirt track
entailment,woman looking camera,A woman is looking at a camera
entailment,boy playing nintendo d sister,A boy is playing a Nintendo DS with his sister
entailment,two people playing ball,Two people are playing ball
entailment,two men playing,Two men are playing
entailment,two dog moving,Two dogs are moving
entailment,people outside night,there are people outside at night
entailment,soccer game played night,The soccer game is being played at night
entailment,man full shopping cart,A man by a full shopping cart
entailment,person wearing formal colorful clothing seems dancing,A person wearing very formal colorful clothing and she seems to be dancing
entailment,two men standing together dressed up,Two men standing together are dressed up
entailment,man drawing,A man drawing
entailment,roller derby player skating around rink,Roller derby players skating around the rink
entailment,roller derby match involving woman,There is a roller derby match involving women
entailment,rollerskater pulling away pack,A rollerskater pulling away from the pack
entailment,man outdoors,The man is outdoors
entailment,people differing age outside playing golf,There are people of differing ages outside playing golf
entailment,multiple people present,There are multiple people present
entailment,two people setup device,Two people setup a device
entailment,two child looking telescope together city street,Two children are looking through a telescope together at a city street
entailment,two individual,There are two individuals
entailment,one child picture,There is one child in this picture
entailment,something alcoholic visible,Something alcoholic is visible
entailment,man stand box,A man stands by boxes
entailment,man wearing jacket,The man is wearing a jacket
entailment,woman yell group people gather,A woman yells while a groups of people gathers
entailment,people gather front building,People gather in front of a building
entailment,health worker evaluating girl,A health worker is evaluating a girl
entailment,someone pours water bottle,Someone pours water into a bottle
entailment,mud rugby player,There is mud on the rugby players
entailment,woman hold axe,A woman holds an axe
entailment,roofer outside working,The roofer is outside working
entailment,guy brown jump room wood floor,a guy in brown jumps up in a room with a  wood floor
entailment,man jumping,A man is jumping
entailment,woman selling fruit,women selling fruits
entailment,two people outdoors,Two people are outdoors
entailment,woman holding book yellow paper star smiling,the woman holding book and yellow paper star with smiling
entailment,young girl wearing red shirt,The young girl is wearing a red shirt
entailment,man painting wall,A man is painting a wall
entailment,man riding fast trail,The man is riding fast down a trail
entailment,someone dance man hold paddle,someone dances while a man holds a paddle
entailment,asian take picture,Asians take pictures
entailment,group stand street front brick wall,A group stands on the street in front of a brick wall
entailment,man pushing cart road,The man is pushing a cart down the road
entailment,racecar watched,A racecar is being watched
entailment,man woman outdoors,The man and woman are outdoors
entailment,woman sitting,The woman is sitting
entailment,scientist study slide related invention,A scientist studies a slide that is related to her invention
entailment,light town,There are lights in the town
entailment,pant long,The pants are long
entailment,person book,A person with a book
entailment,young boy play outside,Young boy plays outside
entailment,man wearing costume,The man is wearing the costume
entailment,person moving hand,The person is moving her hand
entailment,men bike go sand hill,Men on bikes go over a sand hill
entailment,four men posing,Four men are posing
entailment,asian woman dancing,AN Asian woman is dancing
entailment,dog playing outside,A dog is playing outside
entailment,boy ride horse,A boy rides a horse
entailment,man standing,A man is standing
entailment,man raising arm,A man is raising his arm
entailment,motorcycle van ride next other,A motorcycle and a van ride next to each other
entailment,burning blue building smell smoke,The burning blue building smells of smoke
entailment,two belly dancer perform,Two belly dancers perform
entailment,person clothing,A person in clothing
entailment,soccer player get ready kick ball,a soccer player gets ready to kick the ball
entailment,man digging snow outside,A man is digging the snow outside
entailment,two people play flag football,Two people play flag football
entailment,two people oposite team play flag football,Two people on oposite teams play flag football
entailment,two people playing flag football,Two people are playing flag football
entailment,people outdoors,Some people outdoors
entailment,guy hat sits glass,a guy with a hat sits with a glass
entailment,woman dressed,A woman is dressed
entailment,man woman make music,A man and woman make music
entailment,two people stage,Two people on a stage
entailment,girl holding beer bottle,There is a girl holding a beer bottle
entailment,mother daughter meeting,The mother and daughter are meeting
entailment,surgeon operating,The surgeons are operating
entailment,boy denies sister drink,A boy denies his sister a drink
entailment,people celebrating music costume,People are celebrating with music and costumes
entailment,small group men clad summery clothing standing sandy palm tree lined beach,A small group of men clad in summery clothing are standing on sandy palm tree lined beach
entailment,child slide pool,The child slides into the pool
entailment,old man riding bike blue laundry hamper full clothes handlebar,An old man is riding a bike with a blue laundry hamper that is full of clothes on his handlebars
entailment,man bike laundry hamper,A man is on his bike with a laundry hamper
entailment,old woman kitchen,An old woman is in a kitchen
entailment,old woman baking,An old woman is baking
entailment,girl outdoors,There is a girl outdoors
entailment,man sits outside table,A man sits outside by a table
entailment,kid playing soccer,Kids are playing soccer
entailment,high school band prepares put musical performance,A high school band prepares themselves to put on a musical performance
entailment,woman rooftop,A woman is on a rooftop
entailment,child playing,Children are playing
entailment,people standing stage,People are standing on stage
entailment,dim room several actor barely see other getting ready act,In a dim room several actors who can barely see each other are getting ready to act
entailment,man play tennis,A man plays tennis
entailment,someone take swing ball,Someone takes a swing at a ball
entailment,man trekking snow ski pole,A man is trekking through the snow with ski poles
entailment,person playing sport,a person playing a sport
entailment,woman wearing tank top pant look glass,A woman wearing a tank top and pants looks through some glass
entailment,human looking,Some humans looking
entailment,man hold flag,A man holds a flag
entailment,two woman cotton candy smile,Two women with cotton candy smile
entailment,two people taking ride together bicyle outside,Two people taking a ride together on a bicyle outside
entailment,man riding motorcyle,A man is riding a motorcyle
entailment,people dog,people are with a dog
entailment,camera lowered onto running track girl black pant,A camera is being lowered onto a running track by a girl in black pants
entailment,two men near audio equipment,Two men are near audio equipment
entailment,bubble around statue,There are bubbles around the statue
entailment,statue middle street,A statue is in the middle of the street
entailment,people standing,Some people standing
entailment,people sit around table,people sit around a table
entailment,man patient hospital room,A man and a patient in a hospital room
entailment,man hospital receives visiting friend,A man in a hospital receives a visiting friend
entailment,old man ride bike,An old man rides a bike
entailment,guy ride past park,A guy rides past the park
entailment,four men front window,The four men are in front of windows
entailment,person outside,There is a person outside
entailment,cook prepares food,cook prepares food
entailment,child ride skateboard park,A child rides his skateboard at the park
entailment,girl present,There are a few girls present
entailment,animal running outside,An animal is running outside
entailment,middle-aged woman outdoors,The middle-aged woman is outdoors
entailment,girl library,The girls are in a library
entailment,kid painted face,A kid has a painted face
entailment,woman outside,The woman is outside
entailment,woman painting,A woman is painting
entailment,human wearing glass,A human wearing glasses
entailment,cyclist dressed black white point,A cyclist dressed in black and white points
entailment,young man bowling alley,A young man is at the bowling alley
entailment,market selling soft drink arabic country,A market is selling soft drinks in an Arabic country
entailment,people inside,People are inside
entailment,woman wearing striped wrap looking camera,A woman wearing a striped wrap is looking at the camera
entailment,two roller derby competitor near teammate referee,Two roller derby competitors are near their teammates and a referee
entailment,girl playing basketball,Girls are playing basketball
entailment,band playing concert,A band is playing a concert
entailment,child swimming,Children are swimming
entailment,guy next dog holding musical instrument,A guy is next to a dog while holding some musical instruments
entailment,man woman walk city street,A man and woman walk down a city street
entailment,woman singing stage,A woman is singing on stage
entailment,man sits,A man sits
entailment,man skateboard,A man has a skateboard
entailment,man play guitar,a man plays guitar
entailment,group people stage,A group of people are on stage
entailment,brown dog walking tunnel,A brown dog walking out of a tunnel
entailment,five people standing staircase,Five people are standing by a staircase
entailment,man pole vaulting,The man is pole vaulting
entailment,dog beach,A dog is on the beach
entailment,people blue hard hat watch man white shirt short rock climb,People in blue hard hats watch as a man in a white shirt and shorts rock climb
entailment,man watering plant,A man watering plants
entailment,guy cheering near child,A guy is cheering near some children
entailment,girl showing affection towards cat,A girl is showing affection towards a cat
entailment,man hand key piano,The mans hands are on the keys of a piano
entailment,child posing photographer,The child is posing for the photographer
entailment,man play piano,A man plays a piano
entailment,boy wearing jacket,A boy is wearing a jacket
entailment,two men sit innertubes middle body water,Two men sit on innertubes in the middle of a body of water
entailment,two men hard labor,Two men are doing hard labor
entailment,man touching people crowd,A man is touching other people in a crowd
entailment,dog running,A dog is running
entailment,two boy talking middle street,Two boys are talking in the middle of a street
entailment,two men car,Two men are in a car
entailment,many people conversation,Many people are having a conversation
entailment,person glass,A person with glasses
entailment,animal jumping,There is an animal jumping
entailment,people looking book,There are people looking at books
entailment,two people ride lawn mower outside,two people ride a lawn mower outside
entailment,man without shirt water,A man without a shirt is on the water
entailment,couple sitting near water,The couple is sitting near water
entailment,referee player getting ready face-off,The referee and players are getting ready to face-off
entailment,woman walking busy street,A woman is walking down a busy street
entailment,man green shirt,a man in green shirt
entailment,girl swinging rather high swing blue rope,A girl is swinging rather high on a swing with blue ropes
entailment,two woman picture outside,There are two woman in this picture and they are both outside
entailment,people dancing,The people are dancing
entailment,people costume playing music,The people are in costume and playing music
entailment,people prepare play game,People prepare to play games
entailment,two girl tube,Two girls on a tube
entailment,two girl playing tube,Two girls playing on a tube
entailment,people couch,People are on a couch
entailment,pas eachother,They pass eachother
entailment,man holding rop,There is a man holding a rop
entailment,looking direction,They are not looking in the same direction
entailment,two girl boat,Two girls on a boat
entailment,two scuba diver underwater,Two scuba divers are underwater
entailment,people work medical field,The people work in the medical field
entailment,people walk sidewalk,People walk down a sidewalk
entailment,multiple people present,There are multiple people present
entailment,guy cutting another man hair,A guy is cutting another mans hair
entailment,person waterskiing river wall background,A person waterskiing in a river with a wall in the background
entailment,child playing together,The children are playing together
entailment,dog fighting,The dogs are fighting
entailment,person hard see,The person is hard to see
entailment,woman walk escalator,A woman walks to an escalator
entailment,asian people sitting next other,Asian people sitting next to each other
entailment,man holding object,The man is holding an object
entailment,woman using cellphone,The woman is using her cellphone
entailment,people gathered water,People are gathered by the water
entailment,person riding motorcycle,The person is riding a motorcycle
entailment,motorcyclist air,The motorcyclist is in the air
entailment,child upside down,The child is upside down
entailment,man wearing pink shirt,There is a man wearing a pink shirt
entailment,two men read paper,Two men read the paper
entailment,three dog together,three dogs together
entailment,boy swinging bat,The boy is swinging a bat
entailment,man swinging,The man is swinging
entailment,clad denim person work working bridge outdoors,A clad in denim person works is working on a bridge outdoors
entailment,man near food,The man is near food
entailment,someone sawing,Someone is sawing
entailment,people wait get double decker bus night,People wait to get on a double decker bus at night
entailment,people line,People are in line
entailment,rooster near vendor,a rooster near a vendor
entailment,man look window,A man looks out his window
entailment,water pool splashed,The water in the pool is being splashed
entailment,person walking,A person is walking
entailment,baby smiling,The baby is smiling
entailment,two people area,Two people are in the same area
entailment,child play two broom outside,a child plays with two brooms outside
entailment,two people sitting down,There are two people sitting down
entailment,man appears suspended midair,The man appears to be suspended in midair
entailment,woman shirt sitting chair animated expression face,A woman in a shirt is sitting in a chair with an animated expression on her face
entailment,man swamp,A man in a swamp
entailment,group people march parade,A group of people march in a parade
entailment,boy sits front stone,A boy sits in front of stones
entailment,woman resting head man shoulder,Woman resting her head on mans shoulder
entailment,man standing,The man is standing
entailment,two human outdoors,Two humans are outdoors
entailment,men older,The men are older
entailment,kitchen empty,The kitchen is not empty
entailment,child hold dress,a child holds a dress
entailment,man laughing,A man laughing
entailment,people sitting bench outdoors,There are people sitting on benches outdoors
entailment,table,There is a table
entailment,boy telescope,There is a boy and a telescope
entailment,man smoking street,A man is smoking on a street
entailment,man reaching strand lamp,A man is reaching out to a strand of lamps
entailment,child outdoors,The children are outdoors
entailment,two people next other,Two people are next to each other
entailment,choir singing,The choir is singing
entailment,person walk way dirt circle,a person walks a way from a dirt circle
entailment,person walk away,A person walks away
entailment,people riding bike direction road,People are riding bikes in both directions on a road
entailment,man outdoors,The man is outdoors
entailment,young woman black skirt walking next nearby shop,A young woman in a black skirt is walking next to nearby shops
entailment,boy girl playing together,The boy and girl are playing together
entailment,boy girl outside,The boy and girl are outside
entailment,man working snow,A man working in the snow
entailment,child play snow,Children play in the snow
entailment,two people paddle boat ocean,two people paddle their boat on the ocean
entailment,two people paddle canoe ocean,two people paddles a canoe on the ocean
entailment,group boy playing soccer street,A group of boys are playing soccer in the street
entailment,rally seperate country,A rally in a seperate country
entailment,person shirt,A person in a shirt
entailment,woman reading,A woman is reading
entailment,woman holding book,A woman is holding a book
entailment,man holding instrument,The man is holding an instrument
entailment,child play,The child is at play
entailment,man posing,a man is posing
entailment,man able use leg,A man is able to use his legs
entailment,man outside,A man is outside
entailment,couple getting married,A couple is getting married
entailment,person splashing water,A person is splashing in water
entailment,people walking,The to people are walking
entailment,boy orange ride dirt bike,A boy in orange rides his dirt bike
entailment,people riding bicycle,People re riding bicycles
entailment,woman walk crowd,A woman walks through a crowd
entailment,man looking camera photo arm around lady looking away,A man is looking at the camera for a photo with his arm around a lady who is looking away
entailment,man looking camera,The man is looking at the camera
entailment,boy girl sitting table,There are boys and girls sitting at a table
entailment,man woman,A man is with a woman
entailment,couple men seated couch,A couple of men a seated on a couch
entailment,man performing song,A man is performing a song
entailment,dog outside,The dog is outside
entailment,casually dressed man admiring antique car,A casually dressed man admiring an antique car
entailment,dog duck outside,A dog and a duck are outside
entailment,two men standing outdoors,Two men standing outdoors
entailment,two men discussing,two men are discussing
